customerID,Churn_Probability,Risk_Level,Base_LTV,LTV_Segment,Retention_Priority,Recommended_Action
5934-TSSAU,0.5638613186735514,MEDIUM RISK,2829.018380363355,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9986-BONCE,0.3292211966148998,MEDIUM RISK,787.0907711635098,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
5301-GAUUY,0.6249881785861238,HIGH RISK,3018.746704677232,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0725-CXOTM,0.23844906964700666,LOW RISK,3368.147381136452,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
2843-CQMEG,0.40858053212870876,MEDIUM RISK,1867.227270970236,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
5600-PDUJF,0.5584840418114544,MEDIUM RISK,1859.713277928102,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4500-HKANN,0.10337517351806921,LOW RISK,2242.9269230769232,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
1862-QRWPE,0.02481449485048309,LOW RISK,991.2,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
2155-AMQRX,0.31035794087094115,MEDIUM RISK,2062.591090065713,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0823-HSCDJ,0.6157588531864032,HIGH RISK,2555.8,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
4090-KPJIP,0.8835633777991049,HIGH RISK,2815.8688925396214,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2737-YNGYW,0.8465349907559693,HIGH RISK,3026.260697719366,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5619-XZZKR,0.039779172272193575,LOW RISK,749.5208059528411,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6047-YHPVI,0.8408241537486242,HIGH RISK,2618.6265751836104,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8375-DKEBR,0.895610601635314,HIGH RISK,2614.869578662543,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7729-XBTWX,0.025476436156518158,LOW RISK,1303.5,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4983-CLMLV,0.5303423155568417,MEDIUM RISK,5340.400000000001,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
9227-LUNBG,0.7371213332964643,HIGH RISK,924.2211441824508,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
2758-RNWXS,0.3358257846376128,MEDIUM RISK,3351.2408967916504,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
7055-HNEOJ,0.5293739220927963,MEDIUM RISK,2096.404058755315,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
7134-MJPDY,0.4417054920197249,MEDIUM RISK,6788.099999999999,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
4560-WQAQW,0.13516345565714802,LOW RISK,4053.3,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
8532-UEFWH,0.022867278768247772,LOW RISK,1339.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8541-QVFKM,0.860568715695796,HIGH RISK,2761.392442984152,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7129-ACFOG,0.6165718294294958,HIGH RISK,2021.2641283339772,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2495-INZWQ,0.8084597921981375,HIGH RISK,1673.7419501352915,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0263-FJTQO,0.10279095701328256,LOW RISK,3525.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
0181-RITDD,0.17245866771435225,LOW RISK,6705.3,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
8241-JUIQO,0.09814676665852674,LOW RISK,1186.45,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0913-XWSCN,0.5250325420772308,MEDIUM RISK,4702.5,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2159-TURXX,0.26629750372949795,LOW RISK,753.277802473908,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6461-PPAXN,0.10024186682478643,LOW RISK,2064.4695883262466,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
1452-KIOVK,0.6781227303153518,HIGH RISK,3347.4839002705835,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
1139-WUOAH,0.09597679121659898,LOW RISK,3040.9500000000003,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
3207-OYBWH,0.5671872943561221,MEDIUM RISK,5429.25,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8347-GDTMP,0.014978685438646958,LOW RISK,1244.8,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9909-DFRJA,0.30579461218646264,MEDIUM RISK,3601.081165442597,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6383-ZTSIW,0.32633142327130576,MEDIUM RISK,3864.9,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5438-QMDDL,0.41142465210408263,MEDIUM RISK,2246.6839195979896,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
8914-RBTSB,0.6313082146592499,HIGH RISK,3524.0627367607262,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
6164-HXUGH,0.2136632785823808,LOW RISK,745.7638094317742,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6900-RBKER,0.2357435568094614,LOW RISK,4651.400000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
1492-QGCLU,0.2731231273214592,LOW RISK,4542.1,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6664-FPDAC,0.5046578123552679,MEDIUM RISK,6269.2,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
1088-AUUZZ,0.050739086435451865,LOW RISK,4247.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
6651-AZVTJ,0.7369318854502906,HIGH RISK,4890.2,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
8219-VYBVI,0.0253720577589718,LOW RISK,975.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0310-MVLET,0.6280284772877808,HIGH RISK,6048.150000000001,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
7233-IOQNP,0.2939722149342032,LOW RISK,1462.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7311-MQJCH,0.08645578634558511,LOW RISK,734.4928198685736,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
9256-JTBNZ,0.32509277711575313,MEDIUM RISK,762.6702937765751,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8713-IGZSO,0.22443183620601595,LOW RISK,933.613635485118,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6821-BUXUX,0.7656541150329871,HIGH RISK,3631.137137611133,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
9114-DPSIA,0.023493559497951892,LOW RISK,5832.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
4501-UYKBC,0.24286168924170115,LOW RISK,3178.6,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
2798-NYLMZ,0.3225744408313363,MEDIUM RISK,7707.05,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6711-VTNRE,0.6235182644591823,HIGH RISK,3289.250454194047,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5966-EMAZU,0.406569522972605,MEDIUM RISK,6944.0,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3627-FHKBK,0.6680218474640978,HIGH RISK,2829.018380363355,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
7861-UVUFT,0.7686891414937779,HIGH RISK,3167.1480672593734,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
9824-QCJPK,0.022070326948043763,LOW RISK,751.3993042133745,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7816-VGHTO,0.1454447246521307,LOW RISK,1523.4620892926168,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
3794-NFNCH,0.3441102342474589,MEDIUM RISK,1878.498260533436,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
3877-JRJIP,0.701553461630795,HIGH RISK,2248.5624178585235,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5228-EXCET,0.8039626304096464,HIGH RISK,3037.5316872825665,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6248-BSHKG,0.0297202986208854,LOW RISK,1244.4,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
8915-NNTRC,0.08130584872147152,LOW RISK,7754.400000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
3470-OBUET,0.06806618786589037,LOW RISK,4958.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
3229-USWAR,0.2101058678978661,LOW RISK,3003.7187185929647,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
1927-QEWMY,0.010638746806504657,LOW RISK,1476.0,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6374-AFWOX,0.05800833528499881,LOW RISK,3019.9,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
7912-SYRQT,0.8411590332430735,HIGH RISK,2821.504387321221,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2070-FNEXE,0.6352225325334259,HIGH RISK,2872.2238403556244,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5803-NQJZO,0.042090244325867845,LOW RISK,4881.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
5651-YLPRD,0.6659952162708668,HIGH RISK,3234.774004638577,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
1271-UODNO,0.15642483685904665,LOW RISK,2100.15,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
5014-WUQMG,0.3206141520564523,MEDIUM RISK,4516.7,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5889-JTMUL,0.6823149001225295,HIGH RISK,4752.5,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
0788-DXBFY,0.07666891464243913,LOW RISK,1133.9,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
2669-QVCRG,0.5455740639169475,MEDIUM RISK,3333.3,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
6630-UJZMY,0.8933691878041025,HIGH RISK,3127.6996037881718,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
5061-PBXFW,0.21364930124075684,LOW RISK,2306.79586393506,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
2700-LUEVA,0.3338539764462594,MEDIUM RISK,779.576778121376,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
3865-ZFZIB,0.026857715624321217,LOW RISK,738.2498163896404,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0471-ARVMX,0.45885822339018717,MEDIUM RISK,6500.7,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
8985-OOPOS,0.35012712069362506,MEDIUM RISK,2783.9344221105525,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0719-SYFRB,0.41347052535633283,MEDIUM RISK,2316.188355237727,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
0447-BEMNG,0.29382629738888244,LOW RISK,2174.4,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
5630-AHZIL,0.434483061808966,MEDIUM RISK,2423.262756088133,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
2190-BCXEC,0.5113263218810885,MEDIUM RISK,3154.0,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
1559-DTODC,0.5026288768734141,MEDIUM RISK,944.8846250483184,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
3244-DCJWY,0.8916330959936761,HIGH RISK,2639.290056049478,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3967-VQOGC,0.04779907135412022,LOW RISK,1668.3,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
0265-PSUAE,0.6655726789648034,HIGH RISK,3783.295496714341,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
1622-HSHSF,0.6445917839114089,HIGH RISK,734.4928198685736,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9867-XOBQA,0.05864003106311141,LOW RISK,1996.8436509470428,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6773-LQTVT,0.4143965847264592,MEDIUM RISK,1339.36925976034,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
4332-MUOEZ,0.32901643980382345,MEDIUM RISK,3542.847719366061,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0023-XUOPT,0.7722522448792403,HIGH RISK,3535.333726323927,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
6543-CPZMK,0.582117328093437,MEDIUM RISK,1125.2204580595285,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6418-HNFED,0.052212584746438084,LOW RISK,4245.75,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
1036-GUDCL,0.19282741459859745,LOW RISK,4743.0,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
4818-QIUFN,0.6999255843390224,HIGH RISK,2973.6627464244298,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
0778-NELLA,0.5840978814595976,MEDIUM RISK,1303.677792810205,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
7495-OOKFY,0.8110851660527847,HIGH RISK,3030.017694240433,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
4737-HOBAX,0.07267136461999786,LOW RISK,5027.4,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
7919-ZODZZ,0.38055439758320203,MEDIUM RISK,2475.860707383069,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
2988-PLAHS,0.5479626247119518,MEDIUM RISK,2628.0190664862776,MEDIUM LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
9067-SQTNS,0.03528824902910172,LOW RISK,906.4,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
6483-OATDN,0.43543213164475086,MEDIUM RISK,1927.3392153073053,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
5469-CTCWN,0.33795862761928014,MEDIUM RISK,6466.0,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
3524-WQDSG,0.6733144579607137,HIGH RISK,4269.9,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
6968-URWQU,0.2891828532551667,LOW RISK,2423.05,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
8601-QACRS,0.6661066658982802,HIGH RISK,1901.0402396598377,LOW LTV,MEDIUM,Monitor customer and consider a suitable service or pricing offer.
8690-UPCZI,0.12735822344325778,LOW RISK,2594.2060977966757,MEDIUM LTV,LOW,Continue regular engagement and monitor customer behavior.
5331-RGMTT,0.6531202994560249,HIGH RISK,5348.7,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
1357-BIJKI,0.49096030144912034,MEDIUM RISK,4912.5,HIGH LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
2088-IEBAU,0.07666708715132045,LOW RISK,5994.200000000001,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
0679-IDSTG,0.8624690095158057,HIGH RISK,2601.720090838809,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
6519-ZHPXP,0.10779364633095831,LOW RISK,7797.599999999999,HIGH LTV,MAINTAIN,Maintain relationship and provide good customer experience.
2101-RANCD,0.6757780552358353,HIGH RISK,4020.5,HIGH LTV,CRITICAL,Immediate retention intervention. Offer personalized incentive and proactive customer support.
4029-HPFVY,0.8153639952385953,HIGH RISK,2641.168554310012,MEDIUM LTV,HIGH,Prioritize customer for retention campaign and consider a targeted offer.
1015-OWJKI,0.4719396187198447,MEDIUM RISK,715.7078372632393,LOW LTV,LOW,Continue regular engagement and monitor customer behavior.
